7	3.43	0.32	1.9	0.19	1.04	0.15	0.49	0	38	129000	2.8	66	1.2	70	10
7	2.97	0.17	2.18	0.24	0.54	0.08	0.25	0	38	129000	2.8	66	1.1	40	10
7	2.55	0.26	1.82	0.18	0.53	0.08	0.2	0	38	129000	2.8	66	1.2	40	10
7	2.73	0.29	1.83	0.22	0.6	0.09	0.3	0	38	129000	2.8	66	1.3	60	10
7	3.09	0.28	1.7	0.2	0.42	0.08	0.97	0	38	129000	2.8	66	1.3	60	10
7	2.85	0.27	1.92	0.23	0.49	0.08	0.44	0	38	129000	2.8	66	1	50	10
7	2.76	0.24	2.1	0.19	0.61	0.1	0.0500001	0	38	129000	2.8	66	1	50	10
7	9.72	0.58	3.55	0.37	2.29	0.21	3.88	0	38	204000	3.2	73	1.1	100	20
7	10.39	0.74	3.95	0.25	2.24	0.2	4.2	0	38	204000	3.2	73	1.3	100	20
7	10.13	0.65	4	0.37	2.87	0.23	3.26	0	38	204000	3.2	73	1.2	100	20
7	9.7	0.67	4.23	0.36	2.48	0.19	2.99	0	38	204000	3.2	73	1.5	100	20
7	4.48	0.37	3.86	0.35	0.27	0.05	0.35	0	38	204000	3.2	73	1.6	20	20
7	4.83	0.36	4.5	0.4	0.42	0.07	-0.0900001	0	38	204000	3.2	73	1.7	20	20
7	7.38	0.51	3.33	0.32	2.34	0.2	1.71	0	38	204000	3.2	73	1	80	20
7	8.31	0.55	4.06	0.38	2.62	0.22	1.63	0	38	204000	3.2	73	1.5	80	20
7	6.47	0.46	5.33	0.36	1.62	0.16	-0.48	0	38	279000	2.8	83	1.4	40	20
7	6.07	0.44	5.18	0.37	1.52	0.14	-0.63	0	38	279000	2.8	83	1	40	20
7	7.41	0.51	1.03	0.19	1.73	0.17	4.65	0	38	279000	2.8	83	1.3	60	20
7	6.23	0.47	0.93	0.19	1.64	0.17	3.66	0	38	279000	2.8	83	1.4	60	20
