10,024070	0,107859	9,911972	9,927192	9,942866	9,960928	9,974883	9,982718	9,998556	10,016634	10,031129	10,116324	10,139364	10,286268
9,969795	0,042441	9,928868	9,966914	10,013603	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
NaN	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
10,035976	0,051521	9,979002	9,991449	10,012799	10,026957	10,047096	10,062313	10,132216	0,000000	0,000000	0,000000	0,000000	0,000000
10,006070	0,030381	9,984587	10,027553	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
10,034338	0,110891	9,907810	9,965562	9,984238	9,991687	10,008104	10,058422	10,085549	10,273331	0,000000	0,000000	0,000000	0,000000
10,034718	0,086615	9,914396	10,021874	10,035554	10,043394	10,158372	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
10,008046	0,049638	9,934867	9,961305	9,984808	10,019246	10,031675	10,053496	10,070928	0,000000	0,000000	0,000000	0,000000	0,000000
10,026708	NaN	10,026708	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
10,073859	0,179527	9,911332	9,918758	9,987793	10,021044	10,028422	10,050346	10,089054	10,149909	10,508072	0,000000	0,000000	0,000000
9,974117	NaN	9,974117	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
10,040997	NaN	10,040997	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
10,050627	0,056641	9,986418	10,031614	10,039233	10,054678	10,141194	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
10,030540	0,035343	9,997648	10,001399	10,019081	10,056478	10,078094	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
NaN	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
9,903564	NaN	9,903564	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
NaN	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
9,996097	0,006619	9,991416	10,000777	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
9,986419	0,054255	9,929210	9,974360	9,982236	10,059869	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
10,019729	0,064161	9,930761	9,979158	10,040984	10,056690	10,091052	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
10,029745	0,074450	9,936282	9,963437	10,004258	10,018294	10,042559	10,087999	10,155387	0,000000	0,000000	0,000000	0,000000	0,000000
10,081614	0,062626	9,997158	10,072302	10,119836	10,137161	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
9,985254	NaN	9,985254	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
10,012716	0,047054	9,968809	9,972471	9,992542	10,008458	10,042482	10,091531	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
10,021557	0,088124	9,927498	10,034964	10,102210	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
10,027784	0,088989	9,922008	9,993210	10,000521	10,008802	10,055129	10,187032	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
10,135268	0,251161	9,945523	9,970170	9,996558	10,035385	10,091397	10,152060	10,167707	10,723347	0,000000	0,000000	0,000000	0,000000
10,120651	0,011678	10,112393	10,128909	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
10,011800	0,062159	9,920818	10,027437	10,038737	10,060207	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
10,012464	0,051235	9,939811	9,974324	9,982997	10,002781	10,018039	10,029931	10,042059	10,109768	0,000000	0,000000	0,000000	0,000000
10,042541	0,027266	10,023261	10,061821	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
10,057521	0,064635	9,978555	10,015842	10,049720	10,061511	10,069282	10,170217	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
10,037530	0,045809	10,005138	10,069922	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
